name,city,state,lat,lon
DISCOVERY MONTESSORI ACADEMY,ALLEN,Texas,33.094056,-96.64586
CHILDRENS LIGHTHOUSE HELOTES,HELOTES,Texas,29.557439,-98.678559
CREATIVE CORNER,HOUSTON,Texas,29.79329,-95.182701
CREME DE LA CREME,COPPELL,Texas,32.96307,-96.992971
CREME DE LA CREME,FRISCO,Texas,33.1562,-96.849041
CRESTVIEW BAPTIST EARLY CHILDHOOD CENTER,MIDLAND,Texas,31.98289,-102.151191
ISLAMIC FAITH ACADEMY,TYLER,Texas,32.329026,-95.23494
FIRST METHODIST SCHOOL,DUNCANVILLE,Texas,32.64869,-96.910101
KANGAROO FOREST EARLY CHILDHOOD CENTER,THE WOODLANDS,Texas,30.17846,-95.543421
KIDDIE ACADEMY,LEAGUE CITY,Texas,29.50026,-95.051642
KIDDIE KOLLEGE PRESCHOOL,ODESSA,Texas,31.86093,-102.380401
LAKE CITIES MONTESSORI SCHOOL,GARLAND,Texas,32.89332,-96.603891
LITTLE WONDERS OF BAYBROOK BAPTIST,FRIENDSWOOD,Texas,29.54725,-95.181381
LOCKHART MONTESSORI SCHOOL,LOCKHART,Texas,29.81826,-97.683711
MISS BLOOMINGDALES ACADEMY,IRVING,Texas,32.8599,-96.926581
MONTESSORI ACADEMY,HARLINGEN,Texas,26.16795,-97.682421
SAPIENTIA MONTESSORI SCHOOL,CEDAR PARK,Texas,30.53209,-97.806371
SPRINGBOK ACADEMY,DENTON,Texas,33.22768,-97.143001
THE TOWNE CREEK SCHOOL,MISSOURI CITY,Texas,29.57134,-95.566531
WARREN MONTESSORI,FRISCO,Texas,33.108471,-96.791234
THE AUBURN SCHOOL,CHANTILLY,Virginia,38.909829,-77.450877
CHILDRENS HOUSE MONTESSORI,SPOKANE,Washington,47.645199,-117.387434
SMALL WORLD MONTESSORI,EVERETT,Washington,47.88127,-122.186741
CORNERSTONE MONTESSORI SCHOOL,SUMNER,Washington,47.19302,-122.233221
MONTESSORI ACHIEVEMENT CENTER,MIAMI,Florida,25.875198,-80.186058
METROPOLITAN CHRISTIAN SCHOOL,ATLANTA,Georgia,33.612253,-84.448877
SAGE SCHOOL,LAWRENCEVILLE,Georgia,34.042536,-83.994611
LAS CRUCES ACADEMY,MESILLA,New Mexico,32.280693,-106.793559
HEMINGWAY DAY SCHOOL,HEMINGWAY,South Carolina,33.76218,-79.445956
LEGACY CLASSICAL CHRISTIAN ACADEMY,HASLET,Texas,32.957634,-97.400869
GRACE CHRISTIAN SCHOOL,SAN ANTONIO,Texas,29.520171,-98.544474
SANTA CRUZ CATHOLIC SCHOOL,BUDA,Texas,30.08844,-97.831641
ST DOMINIC SAVIO CATHOLIC HIGH SCHOOL,AUSTIN,Texas,30.48973,-97.758571
SAN FRANCISCO HIGH SCHOOL OF THE ARTS,SAN FRANCISCO,California,37.77047,-122.453001
MONTESSORI EXPLORER ELEMENTARY,CHULA VISTA,California,32.634141,-117.052038
SPECTRUM CENTER,OAKLAND,California,37.77241,-122.182761
TURNING POINTE CN DAY SCHOOL,NAPERVILLE,Illinois,41.77364,-88.184981
LOUISVILLE CLASSICAL ACADEMY,LOUISVILLE,Kentucky,38.22541,-85.693581
THE BRIGHTON SCHOOL,FRAMINGHAM,Massachusetts,42.32582,-71.416191
GLENVIEW ACADEMY,FAIRFIELD,New Jersey,40.873307,-74.290016
ST JOHN THE BAPTIST SCHOOL,NEW FREEDOM,Pennsylvania,39.74246,-76.691961
MONTESSORI OF GREENWICH BAY,EAST GREENWICH,Rhode Island,41.60761,-71.49376
CHELSEA ACADEMY,FRONT ROYAL,Virginia,38.939031,-78.155595
CROSSPOINT,BREMERTON,Washington,47.60006,-122.708221
THE DAY PROGRAM,ALABASTER,Alabama,33.218554,-86.827489
GOSPEL LIGHT BAPTIST ACADEMY,HELENA,Alabama,33.269798,-86.840372
WESTMINSTER CHRISTIAN ACAD - LOWER SCHOOL CAMPUS,MADISON,Alabama,34.78778,-86.725611
SPRUCETREE MONTESSORI SCHOOL,FAIRBANKS,Alaska,64.847082,-147.723599
WORLD HARVEST CHRISTIAN SCHOOL,EAGLE RIVER,Alaska,61.31484,-149.575981
WINSLOW CHRISTIAN SCHOOL,WINSLOW,Arizona,35.019448,-110.70271
SPONDEO PRESCHOOL,GILBERT,Arizona,33.30282,-111.755971
ACADEMY FOR ADVANCEMENT OF CHILDREN WITH AUTISM,LANCASTER,California,34.718259,-118.009937
ALTA VISTA SCHOOL,SAN FRANCISCO,California,37.72569,-122.407671
AMBASSADOR HIGH SCHOOL,TORRANCE,California,33.824808,-118.326434
BERKELEY ROSE WALDORF SCHOOL,BERKELEY,California,37.86491,-122.255821
BETH MONTESSORI,LA JOLLA,California,32.86543,-117.238601
BRIGHTWORKS,SAN FRANCISCO,California,37.800358,-122.468742
BROOKSHIRE INTERNATIONAL ACADEMY,LA MESA,California,32.763807,-117.02291
"TERI, INC. THE COUNTRY SCHOOL",OCEANSIDE,California,33.213893,-117.349329
EUREKA SCHOOL OF SANTA BARBARA,SANTA BARBARA,California,34.44069,-119.735361
FOLSOM EDUCATIONAL ACADEMY,FOLSOM,California,38.66626,-121.132601
FUSION ACADEMY WARNER CENTER,WOODLAND HILLS,California,34.17877,-118.600981
FUSION ACADEMY--WALNUT CREEK,WALNUT CREEK,California,37.9292,-122.05832
GROWING PLACE,RIVERSIDE,California,33.96105,-117.398451
FUSION SAN DIEGO SCRIPPS RANCH,SAN DIEGO,California,32.91506,-117.113281
HIGH BLUFF ACADEMY,RANCHO SANTA FE,California,32.99244,-117.21333
HILLSIDE BAPTIST ACADEMY,LA PUENTE,California,34.0382,-117.969991
HILL POINT MONTESSORI PREPARATORY SCHOOL,WEST HILLS,California,34.19064,-118.657041
ILM ACADEMY,FREMONT,California,37.52794,-121.962301
LAKE ARROWHEAD CHRISTIAN SCHOOL,TWIN PEAKS,California,34.23924,-117.227721
MAPLE VILLAGE WALDORF SCHOOL,LONG BEACH,California,33.77377,-118.145541
GUIDE ACADEMY,ANAHEIM,California,33.832485,-117.923197
MT CALVARY LUTHERAN EARLY EDUCATION CENTER,LAKE ARROWHEAD,California,34.233592,-117.206855
PACIFIC ACADEMY,IRVINE,California,33.673068,-117.798309
PEREGRINE SCHOOL,DAVIS,California,38.540619,-121.721928
COMMUNITY SCHOOL OF SAN DIEGO,SAN DIEGO,California,32.74546,-117.246061
PLACER LEARNING CENTER,GRANITE BAY,California,38.73679,-121.198011
STONE RIDGE CHRISTIAN ELEMENTARY,MERCED,California,37.332858,-120.444555
REDEEMER BY THE SEA LUTHERAN KINDERGARTEN&PRESCHL,CARLSBAD,California,33.113203,-117.286312
SAFARI LEARNING ACADEMY,SONORA,California,37.958696,-120.317006
SCOTT VALLEY CHRISTIAN ACADEMY,FORT JONES,California,41.621447,-122.830829
SHIELD OF FAITH CHRISTIAN SCHOOL,EL MONTE,California,34.09533,-118.025261
ST GREGORY THE GREAT CATHOLIC SCHOOL,SAN DIEGO,California,32.92579,-117.018821
SUNSHINE MONTESSORI SCHOOL,CHINO,California,33.987875,-117.714839
TAHOE EXPEDITION ACADEMY,TRUCKEE,California,39.310942,-120.156293
TEMPLETON HILLS SEVENTH-DAY ADVENTIST SCHOOL,TEMPLETON,California,35.55127,-120.718596
THE ROCK CHRISTIAN SCHOOL,SAN BERNARDINO,California,34.05943,-117.276711
VALLEY CHRISTIAN SCHOOLS,CERRITOS,California,33.871845,-118.103594
VENTANA SCHOOL,LOS ALTOS,California,37.36391,-122.104181
WEIL TENNIS ACADEMY AND COLLEGE PREPARATORY SCHOOL,OJAI,California,34.444381,-119.239446
YESHIVA RAV ISACSOHN / TORATH EM,LOS ANGELES,California,34.08155,-118.343701
ADVENTURE MONTESSORI LEARNING CENTER,LAFAYETTE,Colorado,39.973165,-105.092415
CRESCENT VIEW ACADEMY,AURORA,Colorado,39.66281,-104.860971
VILLAGE CHILD DEVELOPMENT CENTER,GREENWOOD VILLAGE,Colorado,39.62365,-104.878861
CHAPEL HAVEN SCHLEIFER CENTER,NEW HAVEN,Connecticut,41.328514,-72.964613
COVENANT PREPARATORY SCHOOL,HARTFORD,Connecticut,41.782896,-72.69548
FUTURES SCHOOL,WEST HARTFORD,Connecticut,41.730543,-72.724116
COVENANT SCHOOL OF BRIDGEPORT,BRIDGEPORT,Connecticut,41.174519,-73.234847
LIGHTHOUSE VOC-ED CENTER LEARNING CAMPUS,NIANTIC,Connecticut,41.319072,-72.243698
OPTIONS EDUCATIONAL SERVICES,HARTFORD,Connecticut,41.76634,-72.713111
BRANDYWINE VALLEY CHRISTIAN PRESCHOOL,WILMINGTON,Delaware,39.806456,-75.552377
TOWLE INSTITUTE,HOCKESSIN,Delaware,39.768363,-75.705021
ACE ACADEMY SOUTH,FLORIDA CITY,Florida,25.44747,-80.481131
ALEGRIA MONTESSORI SCHOOL,ST PETERSBURG,Florida,27.71484,-82.676221
AMERICA'S LITTLE LEADERS,JACKSONVILLE,Florida,30.39044,-81.683151
ANGELS LOVE CARE,HIALEAH,Florida,25.885529,-80.348203
AUSTIN CHRISTIAN VOCATIONAL ACADEMY,JACKSONVILLE,Florida,30.38204,-81.649371
BETHEL CHRISTIAN ACADEMY,NEW SMYRNA BEACH,Florida,29.026314,-80.938908
BETHLEHEM JUNIOR ACADEMY,TAMARAC,Florida,26.194392,-80.242677
BLAKE CHRISTIAN ACADEMY,LAKE HELEN,Florida,28.98519,-81.234961
BREVARD ACADEMY,WEST MELBOURNE,Florida,28.07834,-80.680781
CAMBRIDGE PREP ACADEMY,LAKE CITY,Florida,30.15242,-82.644161
CANAAN ACADEMY,LAKE WALES,Florida,27.89082,-81.58239
CARPE DIEM ACADEMY,MIAMI,Florida,25.691318,-80.373764
CHILDRENS KINGDOM ENRICHMENT CENTER.,MIAMI LAKES,Florida,25.91437,-80.331571
CHRIST CHILDREN ACADEMY,MIAMI GARDENS,Florida,25.93996,-80.249881
CHRISTIAN LIFE ACADEMY,BROOKSVILLE,Florida,28.55321,-82.412921
CHRYSALIS SCHOOL INC,ALTAMONTE SPRINGS,Florida,28.686315,-81.392699
FAITH CHRISTIAN ACADEMY,JAY,Florida,30.91253,-87.166961
CRANIUM ACADEMY,WINTER GARDEN,Florida,28.500693,-81.588356
CRAYONS CHRISTIAN SCHOOL,DAVIE,Florida,26.109318,-80.301568
CROWN OF LIFE CHRISTIAN ACADEMY,FORT MYERS,Florida,26.544837,-81.858432
DE LASALLE ACADEMY OF FORT MYERS,FORT MYERS,Florida,26.55017,-81.847981
EBENEZER CHRISTIAN SCHOOL,FLORIDA CITY,Florida,25.44704,-80.484437
EXCEL PREPARATORY ACADEMY,MIAMI GARDENS,Florida,25.93589,-80.245671
FACES,MERRITT ISLAND,Florida,28.4572,-80.710141
FAITH CHRISTIAN ACADEMY OF PLANT CITY,PLANT CITY,Florida,27.98559,-82.137758
FAITH COMMUNITY CHRISTIAN ACADEMY,ARCADIA,Florida,27.213194,-81.847874
GAP CHRISTIAN ACADEMY,PAHOKEE,Florida,26.82249,-80.666101
GENESIS PREPARATORY SCHOOL,NEW PORT RICHEY,Florida,28.2055,-82.680501
GOOD SHEPHERD ACADEMY,DELTONA,Florida,28.883585,-81.166792
GRACE AND GLORY CHRISTIAN SCHOOL,CHIPLEY,Florida,30.77645,-85.537451
GROWING DAYS CHILDCARE AND LEARNING CENTER,MIAMI LAKES,Florida,25.91129,-80.298181
HAPPY HEARTS LEARNING CENTER,HIALEAH,Florida,25.88619,-80.291051
HEATHROW CHRISTIAN ACADEMY,LAKE MARY,Florida,28.77562,-81.382911
IMAGINATION STATION TOO MONTESSORI,DAYTONA BEACH,Florida,29.23326,-81.016211
LIFESKILLS OUTREACH LEARNING AND SUPPORTS,JACKSONVILLE,Florida,30.14539,-81.582271
LIVINGWAY CHRISTIAN ACADEMY,JACKSONVILLE,Florida,30.37922,-81.656351
LUTZ LEARNING CENTER,LUTZ,Florida,28.14202,-82.455011
MIA PICCOLO MONTESSORI SCHOOL,MIAMI,Florida,25.799094,-80.191098
MONTESSORI HOUSE OF OCALA,OCALA,Florida,29.07948,-82.261241
MOUNT ZION CHRISTIAN ACADEMY,ST PETERSBURG,Florida,27.75985,-82.660421
MT MORIAH CHRISTIAN FUNDAMENTAL ACADEMY,ST PETERSBURG,Florida,27.75162,-82.681801
MY WORLD LEARNING CENTER,HIALEAH,Florida,25.85076,-80.274331
NEW LIFE PREPARATORY ACADEMY,POMPANO BEACH,Florida,26.240022,-80.121992
NEW TESTAMENT CHURCH OF GOD LITTLE ANGELS ACADEMY,MIAMI,Florida,25.61307,-80.356811
NEXT GENERATION,PERRY,Florida,30.110546,-83.580905
OAKSTONE ACADEMY PALM BEACH CORPORATION,WEST PALM BEACH,Florida,26.67234,-80.114461
OHANA INSTITUTE,INLET BEACH,Florida,30.280662,-86.009751
MONTESSORI GLOBAL RESEARCH INSTITUTE,ORMOND BEACH,Florida,29.279655,-81.080194
REVIVAL FIRE CHRISTIAN ACADEMY,LONGWOOD,Florida,28.69188,-81.345521
RHEM WORD CHRISTIA ACADEMY,FORT LAUDERDALE,Florida,26.192835,-80.184983
SCORE AT THE TOP CORAL SPRINGS LLC,CORAL SPRINGS,Florida,26.303733,-80.2809
SHINING LIGHT CHILDCARE DEVELOPMENT CENTER,MIAMI,Florida,25.84989,-80.220921
SILVIAS SCHOOL,HIALEAH,Florida,25.88689,-80.311851
SOUTH SHORE MONTESSORI SCHOOL AT WATERSET,APOLLO BEACH,Florida,27.787111,-82.375743
SOUTHWEST GEORGIA INSTITUTE FOR EDUCATIO,ALBANY,Georgia,31.57552,-84.095161
TDR LEARNING ACADEMY,ORLANDO,Florida,28.5249,-81.344971
THE CREATIVE CHILD DAY CARE LEARNING CENTER,HIALEAH,Florida,25.86214,-80.266271
THE MANDELSTAM SCHOOL,SOUTH MIAMI,Florida,25.69177,-80.285251
THE MOVEMENT SCHOOL,LARGO,Florida,27.879156,-82.827657
ROBERTS ACADEMY AT FLORIDA SOUTHERN COLLEGE,LAKELAND,Florida,28.03293,-81.941281
UCO EARLY BEGINNINGS ACADEMY,FORT LAUDERDALE,Florida,26.104005,-80.186733
UBIC ACADEMY,HOLLY HILL,Florida,29.252882,-81.055596
VISION CHRISTIAN ACADEMY,WILLISTON,Florida,29.44018,-82.462791
WILLISTON CENTRAL CHRISTIAN ACADEMY,WILLISTON,Florida,29.38528,-82.442781
WINTER HAVEN MONTESSORI,WINTER HAVEN,Florida,28.01691,-81.731511
WORLD OF KIDS ACADEMY,MIAMI,Florida,25.82389,-80.329121
AL FALAH ACADEMY,NORCROSS,Georgia,33.938263,-84.154796
BEMISS ACADEMY,VALDOSTA,Georgia,30.94525,-83.234401
BRIGHT FUTURES ACADEMY,ATLANTA,Georgia,33.76218,-84.430411
CARMAN ADVENTIST SCHOOL,MARIETTA,Georgia,33.984262,-84.562275
COVINGTON ACADEMY,COVINGTON,Georgia,33.583753,-83.804353
GRACEPOINT SCHOOL,MARIETTA,Georgia,34.017559,-84.533946
GODS HERITAGE CHRISTIAN ACADEMY,HINESVILLE,Georgia,31.78331,-81.633861
IMHOTEP ACADEMY,ATLANTA,Georgia,33.77246,-84.498431
MESSIAH CHRISTAIN ACADEMY,CANTON,Georgia,34.17546,-84.411631
MONTESSORI AT VICKERY,CUMMING,Georgia,34.17534,-84.223411
MOUNT DE SALES ACADEMY,MACON,Georgia,32.83443,-83.640531
OMEGA PRIVATE ACADEMY ACWORTH,ACWORTH,Georgia,33.99868,-84.707891
MILTON MONTESSORI SCHOOL,MILTON,Georgia,34.10506,-84.255211
SHEPHERD'S HILL ACADEMY,MARTIN,Georgia,34.48534,-83.166571
ST MATTHEW'S PRESCHOOL & KINDERGARTEN,SNELLVILLE,Georgia,33.87192,-84.045791
TERRA SCHOOL AT SERENBE,CHATTAHOOCHEE HILLS,Georgia,33.518859,-84.741197
THE GODDARD SCHOOL OF KENNESAW,KENNESAW,Georgia,34.031446,-84.649231
RABUN GAP NACOOCHEE SCHOOL,RABUN GAP,Georgia,34.961644,-83.392223
VALDOSTA CHRISTIAN ACADEMY,VALDOSTA,Georgia,30.87228,-83.241001
NEW HOPE CHRISTIAN SCHOOL,WAIPAHU,Hawaii,21.378402,-158.025918
ALZAR SCHOOL,CASCADE,Idaho,44.489973,-116.013456
SILVER VALLEY CHRISTIAN ACADEMY,KELLOGG,Idaho,47.543811,-116.128416
AMERICAN SCHOOL,LANSING,Illinois,41.58715,-87.563341
CHANCE AFTER CHANCE COLLEGE PREPARATORY,CHICAGO,Illinois,41.88501,-87.745167
GLENOAKS THERAPEUTIC DAY SCHOOLS,GLENDALE HEIGHTS,Illinois,41.922684,-88.08917
HOLY CROSS CATHOLIC SCHOOL,BATAVIA,Illinois,41.84599,-88.345651
ILM MONTESSORI INC,LOMBARD,Illinois,41.85965,-88.010711
LA CASA MONTESSORI SCHOOL,OAK PARK,Illinois,41.872786,-87.789594
MOOSEHEART CHILD CITY AND SCHOOL INC,MOOSEHEART,Illinois,41.823447,-88.333095
NEW HOPE CHRISTIAN ACADEMY OF SOUTHERN ILLINOIS,HARRISBURG,Illinois,37.74204,-88.527294
OUTREACH EXCEPTIONAL LEARNING ACADEMY,HARVEY,Illinois,41.61254,-87.671081
PATHWAY MONTESSORI,DOWNERS GROVE,Illinois,41.78524,-88.029491
POKO LOKO EARLY LEARNING CENTER,LIBERTYVILLE,Illinois,42.30369,-88.003471
PRIMROSE SCHOOL OF SOUTH ELGIN,SOUTH ELGIN,Illinois,41.98124,-88.344161
SOUTH LOOP MONTESSORI SCHOOL,CHICAGO,Illinois,41.87173,-87.629091
SOUTHWEST CHICAGO CHRISTIAN SCHOOLS ASSOCIAITON,PALOS HEIGHTS,Illinois,41.673411,-87.7869
ST JOSEPH ACADEMY,JOLIET,Illinois,41.53139,-88.089521
NEIGHBORHOOD ACADEMY,INDIANAPOLIS,Indiana,39.78156,-86.112011
POPE JOHN XXIII ELEMENTARY SCHOOL,MADISON,Indiana,38.757789,-85.390319
TRINITY CHRISTIAN SCHOOL,ADVANCE,Indiana,39.99588,-86.617961
BISHOP HEELAN CATHOLIC HIGH SCHOOL,SIOUX CITY,Iowa,42.503037,-96.408919
BLESSED MARIA ASSUNTA PALLOTTA,WATERLOO,Iowa,42.464324,-92.342683
SPALDING CATHOLIC SCHOOL,ALTON,Iowa,42.988173,-96.01479
CLASSICAL SCHOOL OF WICHITA,WICHITA,Kansas,37.680419,-97.263252
PILGRIM CHRISTIAN SCHOOL,HUTCHINSON,Kansas,37.99486,-98.032581
ST CATHERINE OF SIENA CATHOLIC SCHOOL,WICHITA,Kansas,37.750137,-97.423229
BELMONT CHRISTIAN ACADEMY,MORGANTOWN,Kentucky,37.26937,-86.638331
BLUEGRASS CHRISTIAN ACADEMY,BARDSTOWN,Kentucky,37.797528,-85.425366
CEDAR SPRINGS SCHOOL,CLARKSON,Kentucky,37.392124,-86.203713
HIGHLAND CHRISTIAN SCHOOL-(MENNONITE),HOLLAND,Kentucky,36.643084,-86.062555
HONEY LOCUST,CERULEAN,Kentucky,36.949655,-87.70899
LAUREL FORK SCHOOL,LEITCHFIELD,Kentucky,37.413804,-86.371794
LINCOLN COUNTY MENNONITE SCHOOL,CRAB ORCHARD,Kentucky,37.370849,-84.501389
NELSON COUNTY BAPTIST SCHOOL,BARDSTOWN,Kentucky,37.85517,-85.515111
OWENTON AMISH-MENNONITE SCHOOL,OWENTON,Kentucky,38.447,-84.849
CRESTVIEW MENNONITE SCHOOL,LONDON,Kentucky,37.108819,-83.989387
REDEMPTION ROAD CHRISTIAN ACADEMY,DANVILLE,Kentucky,37.587474,-84.784919
ST MARY ACADEMY,PROSPECT,Kentucky,38.336085,-85.561331
SAND SPRINGS SCHOOL,LEWISBURG,Kentucky,37.028292,-86.886206
SHADY MAPLES SCHOOL,CANEYVILLE,Kentucky,37.462914,-86.452042
THE GODDARD SCHOOL - FLORENCE,FLORENCE,Kentucky,38.96782,-84.667611
COVENANT GRACE ACADEMY,LAKE CHARLES,Louisiana,30.175694,-93.18973
FIRST BAPTIST CHRISTIAN ACADEMY,LAKE CHARLES,Louisiana,30.30377,-93.190501
GLENN STRATTON LEARNING CENTER,HINCKLEY,Maine,44.66393,-69.630901
ALLEGANY BOYS CAMP,OLDTOWN,Maryland,39.58205,-78.579461
BALTIMORE MONTESSORI,BALTIMORE,Maryland,39.28103,-76.573771
GRIGGS INTERNATIONAL ACADEMY,SILVER SPRING,Maryland,39.061188,-76.965854
HAMPDEN CHRISTIAN SCHOOL,BALTIMORE,Maryland,39.330855,-76.636022
HOLY TRINITY EPISCOPAL DAY SCHOOL,BOWIE,Maryland,38.974822,-76.777313
THE LEARNING COMM. INTERNATIONAL,MONTGOMERY VILLAGE,Maryland,39.191265,-77.195921
THE LEGACY SCHOOL,ELDERSBURG,Maryland,39.42844,-76.990691
NEW CENTURY SCHOOL THE,BALTIMORE,Maryland,39.28296,-76.591671
GRACE CLASSICAL ACADEMY,BEL AIR,Maryland,39.497864,-76.265759
OHR CHADASH ACADEMY,PIKESVILLE,Maryland,39.36941,-76.710471
ROYAL INTERNATIONAL CHRISTIAN ACADEMY,WHITE MARSH,Maryland,39.38732,-76.427001
WATSON HALL MONTESSORI SCHOOL,BALTIMORE,Maryland,39.282316,-76.716633
ACERA SCHOOL,WINCHESTER,Massachusetts,42.46612,-71.133211
BURLINGTON MONTESSORI SCHOOL,BURLINGTON,Massachusetts,42.504826,-71.199101
CHRISTOPHER DONOVAN DAY SCHOOL- INC,ONSET,Massachusetts,41.744354,-70.658221
COMMUNITY CHRISTIAN SCHOOL,GRANVILLE,Massachusetts,42.066194,-72.854588
GRANITE ACADEMY,BRAINTREE,Massachusetts,42.18402,-70.974611
KINGSLEY MONTESSORI SCHOOL,BOSTON,Massachusetts,42.35061,-71.079701
MALIK ACADEMY,CAMBRIDGE,Massachusetts,42.360651,-71.115161
PLUMFIELD ACADEMY INC,DANVERS,Massachusetts,42.57618,-70.980881
SU ESCUELA LANGUAGE ACADEMY/SELA THE INTERNATIONAL,HINGHAM,Massachusetts,42.247872,-70.921148
RIVERBEND SCHOOL,NATICK,Massachusetts,42.273923,-71.315575
THE TREMONT SCHOOL,WESTON,Massachusetts,42.33717,-71.310841
AUSTIN CATHOLIC  HIGH SCHOOL,CHESTERFIELD,Michigan,42.67572,-82.848991
CONCORDIA LUTHERAN,REDFORD,Michigan,42.365111,-83.302342
GRANDVILLE CALVIN CHRISTIAN SCHOOL,GRANDVILLE,Michigan,42.892965,-85.760694
GREAT LAKES MENNONITE SCHOOL,CLARE,Michigan,43.82618,-84.787021
MESIVTA OF WEST BLOOMFIELD,WEST BLOOMFIELD,Michigan,42.55814,-83.365501
SACRED HEART ACADEMY,MOUNT PLEASANT,Michigan,43.60311,-84.774491
ST CATHERINE OF SIENA ACADEMY,WIXOM,Michigan,42.494681,-83.552649
THE NEW MILLENNIUM ACADEMY,SAGINAW,Michigan,43.43146,-83.991981
THUMB AMISH PAROCHIAL SCHOOL,CASS CITY,Michigan,43.67959,-83.104381
TREE OF LIFE SCHOOL,KALAMAZOO,Michigan,42.271517,-85.559717
CATHEDRAL HILL MONTESSORI SCHOOL,SAINT PAUL,Minnesota,44.947589,-93.11385
DELASALLE HIGH SCHOOL,MINNEAPOLIS,Minnesota,44.987012,-93.262887
HAND IN HAND CHRISTIAN MONTESSORI,ROSEVILLE,Minnesota,45.001034,-93.109482
PRIMROSE SCHOOL OF EAGAN,EAGAN,Minnesota,44.80263,-93.185061
YESHIVA OF MINNEAPOLIS,SAINT LOUIS PARK,Minnesota,44.94622,-93.339831
NORTHSTAR INTERNATIONAL ACADEMY ONLINE,SOUTHAVEN,Mississippi,34.964,-89.922241
SISTER THEA BOWMAN CATHOLIC SCHOOL,JACKSON,Mississippi,32.296812,-90.221036
VICKSBURG CATHOLIC SCHOOL(ST. FRANCIS/ST.ALOYSIUS,VICKSBURG,Mississippi,32.349021,-90.866847
THE PENTECOSTAL CHRISTIAN ACADEMY,MERIDIAN,Mississippi,32.376119,-88.685301
GREENWAYS ACADEMY,SAINT LOUIS,Missouri,38.58318,-90.320796
OUTREACH CHRISTIAN EDUCATION,KANSAS CITY,Missouri,39.15505,-94.545661
PRODIGY LEADERSHIP ACADEMY,CAPE GIRARDEAU,Missouri,37.349043,-89.514565
SAUL MIROWITZ JEWISH COMMUNITY SCHOOL,SAINT LOUIS,Missouri,38.65066,-90.475511
SOUTH CITY COMMUNITY SCHOOL,SAINT LOUIS,Missouri,38.60725,-90.269991
ST MARY SCHOOL,GLASGOW,Missouri,39.225405,-92.845367
WINDSOR STREET MONTESSORI SCHL,COLUMBIA,Missouri,38.95366,-92.314871
MOUNTAIN VIEW CHRISTIAN SCHOOL,MISSOULA,Montana,46.86147,-114.080241
NKWUSM SALISH LANGUAGE SCHOOL,ARLEE,Montana,47.16765,-114.089233
FIRST BAPTIST SCHOOL,PLATTSMOUTH,Nebraska,41.011668,-95.889994
ST MICHAEL CATHOLIC SCHOOL,LINCOLN,Nebraska,40.720429,-96.61516
A STEP AHEAD,FERNLEY,Nevada,39.592562,-119.206823
NEWTON LEARNING CENTER,RENO,Nevada,39.48383,-119.857271
SECOND START ALTERNATIVE HIGH SCHOOL,CONCORD,New Hampshire,43.242177,-71.569075
ALPHABETLAND,BOONTON,New Jersey,40.89943,-74.408001
BET YAAKOV OF THE JERSEY SHORE,WEST LONG BRANCH,New Jersey,40.285248,-74.018701
BNOS BAIS YAAKOV HIGH SCHOOL,LAKEWOOD,New Jersey,40.076407,-74.175862
BNOS DEVORAH,LAKEWOOD,New Jersey,40.064065,-74.206066
TEHILAS CHAYA SARA,LAKEWOOD,New Jersey,40.08,-74.253171
EDGARTON CHRISTIAN ACADEMY,NEWFIELD,New Jersey,39.547854,-75.018089
GODDARD SCHOOL OF MOORESTOWN,MOORESTOWN,New Jersey,39.951402,-74.951675
HOBOKEN MONTESSORI SCHOOL,HOBOKEN,New Jersey,40.754357,-74.026283
HOLY SAVIOR ACADEMY,SOUTH PLAINFIELD,New Jersey,40.581596,-74.408793
PILLAR HIGH SCHOOL (FORMER HORIZON HIGH SCHOOL),LIVINGSTON,New Jersey,40.803769,-74.353259
LEARNING CTR-EXCEPTIONAL CHILDREN,CLIFTON,New Jersey,40.85243,-74.154961
"LAUREL SCHOOL OF PRINCETON, THE",HOPEWELL,New Jersey,40.304996,-74.803938
ST NICHOLAS UKRAINIAN CATHOLIC SCHOOL,PASSAIC,New Jersey,40.871252,-74.127292
SAWTELLE LEARNING CENTER,MONTCLAIR,New Jersey,40.806062,-74.232554
SCICORE ACADEMY,HIGHTSTOWN,New Jersey,40.27063,-74.518221
BNOT YISRAEL ELEMENTARY & HIGH SCHOOL,LAKEWOOD,New Jersey,40.07427,-74.223251
SINAI CHRISTIAN ACADEMY,LINDEN,New Jersey,40.646077,-74.222817
STELLAR ACADEMY OF HILLSBOROUGH,HILLSBOROUGH,New Jersey,40.549094,-74.612175
CTC,OAKLAND,New Jersey,41.008246,-74.239215
THE MONTESSORI SCHOOL OF HAMILTON,HAMILTON,New Jersey,40.200801,-74.693176
TOMORROWS HOPE,VOORHEES,New Jersey,39.856196,-74.947957
TRINITY EPISCOPAL DAY SCHOOL,CRANFORD,New Jersey,40.65747,-74.297661
TRINITY HALL,TINTON FALLS,New Jersey,40.298495,-74.080361
YESHIVA CHEMDAT HATORAH,LAKEWOOD,New Jersey,40.063501,-74.229299
YESHIVA GEDOLA OF WOODLAKE VILLAGE,LAKEWOOD,New Jersey,40.099719,-74.169667
MOUNTAIN VIEW MONTESSORI,ALBUQUERQUE,New Mexico,35.125111,-106.532798
CASTLE ISLAND BILINGUAL MONTESSORI,ALBANY,New York,42.652521,-73.749909
